Gene.ID	p.value	ttest.z.score	Degrees.of.freedom	Direction	cell.type	updown
51274	2.83153e-20	-10.2634	209	1	l-ERY	up
890	2.89809e-20	-10.2601	209	1	l-ERY	up
10106	2.94481e-20	-10.2578	209	1	l-ERY	up
9133	3.13029e-20	-10.2489	209	1	l-ERY	up
5532	3.34588e-20	-10.2392	209	1	l-ERY	up
8678	3.41464e-20	-10.2362	209	1	l-ERY	up
2055	3.67734e-20	-10.2255	209	1	l-ERY	up
23648	4.83362e-20	-10.1857	209	1	l-ERY	up
54542	7.66722e-20	-10.1185	209	1	l-ERY	up
2876	8.11121e-20	-10.1103	209	1	l-ERY	up
43	8.25344e-20	-10.1077	209	1	l-ERY	up
4329	8.89122e-20	-10.0969	209	1	l-ERY	up
2907	9.33977e-20	-10.0897	209	1	l-ERY	up
7264	1.05238e-19	-10.0723	209	1	l-ERY	up
6667	1.07774e-19	-10.0688	209	1	l-ERY	up
4904	1.29771e-19	-10.0416	209	1	l-ERY	up
55810	1.30239e-19	-10.0411	209	1	l-ERY	up
54552	1.37645e-19	-10.033	209	1	l-ERY	up
10431	1.49097e-19	-10.0213	209	1	l-ERY	up
5710	1.5194e-19	-10.0186	209	1	l-ERY	up
8790	1.53088e-19	-10.0175	209	1	l-ERY	up
9829	1.59908e-19	-10.0111	209	1	l-ERY	up
1063	1.67727e-19	-10.0041	209	1	l-ERY	up
51560	1.83192e-19	-9.99118	209	1	l-ERY	up
146909	1.93001e-19	-9.98354	209	1	l-ERY	up
51098	2.02633e-19	-9.9764	209	1	l-ERY	up
23762	2.12116e-19	-9.9697	209	1	l-ERY	up
3757	2.13085e-19	-9.96903	209	1	l-ERY	up
57553	2.28812e-19	-9.95859	209	1	l-ERY	up
4776	2.41065e-19	-9.95094	209	1	l-ERY	up
64344	2.8198e-19	-9.92794	209	1	l-ERY	up
310	3.09842e-19	-9.91411	209	1	l-ERY	up
4676	3.22009e-19	-9.90845	209	1	l-ERY	up
2743	3.5574e-19	-9.89382	209	1	l-ERY	up
2517	3.71315e-19	-9.88752	209	1	l-ERY	up
3161	4.53041e-19	-9.85826	209	1	l-ERY	up
81627	4.90318e-19	-9.84663	209	1	l-ERY	up
10277	5.11131e-19	-9.84051	209	1	l-ERY	up
10425	5.25961e-19	-9.83629	209	1	l-ERY	up
8451	6.13614e-19	-9.81359	209	1	l-ERY	up
5110	7.06961e-19	-9.79271	209	1	l-ERY	up
55860	8.0153e-19	-9.77419	209	1	l-ERY	up
3006	1.03629e-18	-9.73625	209	1	l-ERY	up
329	1.05244e-18	-9.73397	209	1	l-ERY	up
57613	1.1954e-18	-9.71514	209	1	l-ERY	up
8559	1.28092e-18	-9.70492	209	1	l-ERY	up
55626	1.38119e-18	-9.69376	209	1	l-ERY	up
5708	1.62439e-18	-9.66975	209	1	l-ERY	up
79801	1.63564e-18	-9.66873	209	1	l-ERY	up
55872	1.83408e-18	-9.65176	209	1	l-ERY	up
55691	1.84722e-18	-9.6507	209	1	l-ERY	up
28954	1.85643e-18	-9.64996	209	1	l-ERY	up
54955	1.85673e-18	-9.64994	209	1	l-ERY	up
9318	1.94448e-18	-9.64309	209	1	l-ERY	up
6647	1.97258e-18	-9.64096	209	1	l-ERY	up
7323	2.1272e-18	-9.62977	209	1	l-ERY	up
2768	2.34523e-18	-9.61529	209	1	l-ERY	up
5439	2.42724e-18	-9.61018	209	1	l-ERY	up
10159	2.69135e-18	-9.59484	209	1	l-ERY	up
23352	3.02152e-18	-9.57765	209	1	l-ERY	up
9588	3.69606e-18	-9.54767	209	1	l-ERY	up
10552	3.73985e-18	-9.54592	209	1	l-ERY	up
7504	4.40557e-18	-9.52152	209	1	l-ERY	up
8239	4.44166e-18	-9.52031	209	1	l-ERY	up
2040	4.56847e-18	-9.51611	209	1	l-ERY	up
7965	4.61319e-18	-9.51466	209	1	l-ERY	up
10608	4.71743e-18	-9.51133	209	1	l-ERY	up
4287	5.62058e-18	-9.48521	209	1	l-ERY	up
5096	6.13412e-18	-9.47216	209	1	l-ERY	up
6541	6.14558e-18	-9.47188	209	1	l-ERY	up
7009	6.72337e-18	-9.45846	209	1	l-ERY	up
5367	7.17791e-18	-9.44869	209	1	l-ERY	up
64771	7.38935e-18	-9.44435	209	1	l-ERY	up
79469	7.48034e-18	-9.44252	209	1	l-ERY	up
23607	7.94991e-18	-9.43342	209	1	l-ERY	up
10318	8.28366e-18	-9.42727	209	1	l-ERY	up
25915	8.34307e-18	-9.4262	209	1	l-ERY	up
8027	8.52383e-18	-9.423	209	1	l-ERY	up
22863	8.71443e-18	-9.41969	209	1	l-ERY	up
5885	1.04065e-17	-9.39313	209	1	l-ERY	up
6307	1.05732e-17	-9.39075	209	1	l-ERY	up
5082	1.0838e-17	-9.38705	209	1	l-ERY	up
54566	1.16533e-17	-9.37618	209	1	l-ERY	up
57132	1.18551e-17	-9.37361	209	1	l-ERY	up
3304	1.24975e-17	-9.3657	209	1	l-ERY	up
118	1.2818e-17	-9.3619	209	1	l-ERY	up
10169	1.54473e-17	-9.3339	209	1	l-ERY	up
23450	1.68612e-17	-9.32075	209	1	l-ERY	up
4953	1.90539e-17	-9.30238	209	1	l-ERY	up
55322	2.02863e-17	-9.29296	209	1	l-ERY	up
8301	2.18534e-17	-9.28176	209	1	l-ERY	up
8703	2.50988e-17	-9.26092	209	1	l-ERY	up
51340	2.52722e-17	-9.25989	209	1	l-ERY	up
1647	2.68897e-17	-9.25054	209	1	l-ERY	up
11337	2.74451e-17	-9.24746	209	1	l-ERY	up
5524	2.92368e-17	-9.23793	209	1	l-ERY	up
26099	2.97358e-17	-9.23538	209	1	l-ERY	up
6923	3.15009e-17	-9.22668	209	1	l-ERY	up
9928	3.34179e-17	-9.21777	209	1	l-ERY	up
6016	3.34471e-17	-9.21764	209	1	l-ERY	up
23304	3.41117e-17	-9.21467	209	1	l-ERY	up
9665	3.68314e-17	-9.20309	209	1	l-ERY	up
5279	3.77405e-17	-9.19941	209	1	l-ERY	up
9848	4.08754e-17	-9.18736	209	1	l-ERY	up
11113	4.13069e-17	-9.18578	209	1	l-ERY	up
253725	4.13516e-17	-9.18561	209	1	l-ERY	up
54994	4.2784e-17	-9.18047	209	1	l-ERY	up
6738	4.30274e-17	-9.17961	209	1	l-ERY	up
1349	4.61321e-17	-9.16908	209	1	l-ERY	up
6251	5.08175e-17	-9.15445	209	1	l-ERY	up
5093	5.56415e-17	-9.14072	209	1	l-ERY	up
6767	6.19911e-17	-9.12436	209	1	l-ERY	up
25778	6.25272e-17	-9.12306	209	1	l-ERY	up
64858	6.89555e-17	-9.10822	209	1	l-ERY	up
4077	7.35815e-17	-9.09838	209	1	l-ERY	up
23580	8.25499e-17	-9.08093	209	1	l-ERY	up
55102	9.15736e-17	-9.06518	209	1	l-ERY	up
54487	9.74696e-17	-9.0557	209	1	l-ERY	up
1633	9.8813e-17	-9.05362	209	1	l-ERY	up
6888	1.00602e-16	-9.05089	209	1	l-ERY	up
51550	1.06396e-16	-9.04238	209	1	l-ERY	up
55297	1.08373e-16	-9.03958	209	1	l-ERY	up
10762	1.09743e-16	-9.03767	209	1	l-ERY	up
3093	1.12398e-16	-9.03403	209	1	l-ERY	up
113457	1.17354e-16	-9.02747	209	1	l-ERY	up
4893	1.18658e-16	-9.02578	209	1	l-ERY	up
54585	1.22786e-16	-9.02058	209	1	l-ERY	up
51304	1.25501e-16	-9.01725	209	1	l-ERY	up
10257	1.27915e-16	-9.01435	209	1	l-ERY	up
9070	1.31232e-16	-9.01045	209	1	l-ERY	up
4289	1.34125e-16	-9.00713	209	1	l-ERY	up
8031	1.43829e-16	-8.99649	209	1	l-ERY	up
8655	1.70542e-16	-8.97052	209	1	l-ERY	up
55312	2.18149e-16	-8.93292	209	1	l-ERY	up
1869	2.62943e-16	-8.90436	209	1	l-ERY	up
9319	3.18296e-16	-8.8751	209	1	l-ERY	up
9173	4.56163e-16	-8.81987	209	1	l-ERY	up
197319	5.0109e-16	-8.80543	209	1	l-ERY	up
79139	5.25558e-16	-8.7981	209	1	l-ERY	up
2222	5.50585e-16	-8.79094	209	1	l-ERY	up
80781	6.29534e-16	-8.77031	209	1	l-ERY	up
8804	7.3065e-16	-8.74735	209	1	l-ERY	up
54793	7.95651e-16	-8.7342	209	1	l-ERY	up
81876	8.69406e-16	-8.72052	209	1	l-ERY	up
4928	8.73456e-16	-8.7198	209	1	l-ERY	up
10063	8.84248e-16	-8.7179	209	1	l-ERY	up
83658	9.08534e-16	-8.71372	209	1	l-ERY	up
6668	9.31186e-16	-8.70991	209	1	l-ERY	up
220	9.80079e-16	-8.70201	209	1	l-ERY	up
51398	1.01714e-15	-8.69627	209	1	l-ERY	up
79018	1.02732e-15	-8.69473	209	1	l-ERY	up
8630	1.10196e-15	-8.68388	209	1	l-ERY	up
51128	1.13648e-15	-8.6791	209	1	l-ERY	up
25901	1.2374e-15	-8.66593	209	1	l-ERY	up
7037	1.23984e-15	-8.66563	209	1	l-ERY	up
51295	1.33624e-15	-8.65403	209	1	l-ERY	up
642559	1.53134e-15	-8.6329	209	1	l-ERY	up
79718	1.54133e-15	-8.63189	209	1	l-ERY	up
23536	1.56369e-15	-8.62966	209	1	l-ERY	up
1033	1.65706e-15	-8.62066	209	1	l-ERY	up
3005	1.72844e-15	-8.61411	209	1	l-ERY	up
1266	1.72852e-15	-8.6141	209	1	l-ERY	up
1495	1.72991e-15	-8.61398	209	1	l-ERY	up
55149	2.06186e-15	-8.5867	209	1	l-ERY	up
9401	2.17262e-15	-8.57856	209	1	l-ERY	up
3730	2.71519e-15	-8.54385	209	1	l-ERY	up
11223	2.72185e-15	-8.54346	209	1	l-ERY	up
7272	3.30337e-15	-8.51326	209	1	l-ERY	up
10133	4.08699e-15	-8.48	209	1	l-ERY	up
3840	4.59692e-15	-8.4616	209	1	l-ERY	up
11334	4.81756e-15	-8.45426	209	1	l-ERY	up
332	4.89785e-15	-8.45167	209	1	l-ERY	up
55359	5.33123e-15	-8.43838	209	1	l-ERY	up
259266	5.60474e-15	-8.43054	209	1	l-ERY	up
5500	5.87283e-15	-8.42321	209	1	l-ERY	up
8834	6.16333e-15	-8.41563	209	1	l-ERY	up
8533	6.60775e-15	-8.4047	209	1	l-ERY	up
23031	6.62425e-15	-8.40431	209	1	l-ERY	up
8086	6.76025e-15	-8.40112	209	1	l-ERY	up
5694	7.29989e-15	-8.38905	209	1	l-ERY	up
81558	7.80726e-15	-8.37848	209	1	l-ERY	up
5774	8.10716e-15	-8.37256	209	1	l-ERY	up
7779	8.6256e-15	-8.3628	209	1	l-ERY	up
55852	8.79229e-15	-8.35979	209	1	l-ERY	up
3267	8.81983e-15	-8.35929	209	1	l-ERY	up
54855	1.03594e-14	-8.33394	209	1	l-ERY	up
10554	1.24334e-14	-8.30515	209	1	l-ERY	up
81930	1.26901e-14	-8.30192	209	1	l-ERY	up
2184	1.31909e-14	-8.2958	209	1	l-ERY	up
1399	1.44151e-14	-8.28177	209	1	l-ERY	up
84656	1.45649e-14	-8.28014	209	1	l-ERY	up
171558	1.5158e-14	-8.27382	209	1	l-ERY	up
2512	1.537e-14	-8.27162	209	1	l-ERY	up
9792	1.55668e-14	-8.26961	209	1	l-ERY	up
10210	1.60072e-14	-8.2652	209	1	l-ERY	up
56061	1.71665e-14	-8.25412	209	1	l-ERY	up
29127	1.91716e-14	-8.23662	209	1	l-ERY	up
2780	1.95029e-14	-8.2339	209	1	l-ERY	up
9878	1.99847e-14	-8.23003	209	1	l-ERY	up
131408	2.0312e-14	-8.22745	209	1	l-ERY	up
7982	2.10168e-14	-8.22204	209	1	l-ERY	up
23035	2.62832e-14	-8.18651	209	1	l-ERY	up
51510	2.7353e-14	-8.18017	209	1	l-ERY	up
4750	2.87796e-14	-8.17208	209	1	l-ERY	up
51203	3.07395e-14	-8.16159	209	1	l-ERY	up
5866	3.28995e-14	-8.15077	209	1	l-ERY	up
402055	3.33773e-14	-8.14847	209	1	l-ERY	up
5292	3.76891e-14	-8.12909	209	1	l-ERY	up
25840	4.16316e-14	-8.11321	209	1	l-ERY	up
79091	4.16873e-14	-8.113	209	1	l-ERY	up
1024	4.47765e-14	-8.10157	209	1	l-ERY	up
55568	4.81916e-14	-8.08982	209	1	l-ERY	up
2491	5.3079e-14	-8.07436	209	1	l-ERY	up
85360	5.3264e-14	-8.0738	209	1	l-ERY	up
5087	5.39637e-14	-8.07171	209	1	l-ERY	up
51231	5.75078e-14	-8.06152	209	1	l-ERY	up
1515	5.78144e-14	-8.06067	209	1	l-ERY	up
64748	5.85029e-14	-8.05877	209	1	l-ERY	up
440915	5.89788e-14	-8.05747	209	1	l-ERY	up
1984	6.03369e-14	-8.05382	209	1	l-ERY	up
54842	7.74514e-14	-8.01374	209	1	l-ERY	up
9320	8.07243e-14	-8.00709	209	1	l-ERY	up
92703	8.12257e-14	-8.00609	209	1	l-ERY	up
55666	8.32651e-14	-8.00211	209	1	l-ERY	up
26511	8.51586e-14	-7.99849	209	1	l-ERY	up
57599	8.71838e-14	-7.99471	209	1	l-ERY	up
7874	9.02695e-14	-7.98911	209	1	l-ERY	up
9554	9.2712e-14	-7.98481	209	1	l-ERY	up
79647	9.82709e-14	-7.97543	209	1	l-ERY	up
9570	1.03087e-13	-7.96772	209	1	l-ERY	up
8649	1.09268e-13	-7.95833	209	1	l-ERY	up
948	1.2159e-13	-7.94109	209	1	l-ERY	up
285672	1.23604e-13	-7.93844	209	1	l-ERY	up
983	1.24471e-13	-7.93731	209	1	l-ERY	up
27430	1.34248e-13	-7.92509	209	1	l-ERY	up
55068	1.40414e-13	-7.91783	209	1	l-ERY	up
23228	1.50589e-13	-7.90652	209	1	l-ERY	up
25842	1.51266e-13	-7.90579	209	1	l-ERY	up
9465	2.36613e-13	-7.83322	209	1	l-ERY	up
27095	2.50046e-13	-7.82424	209	1	l-ERY	up
10541	2.51605e-13	-7.82323	209	1	l-ERY	up
9943	2.64077e-13	-7.81536	209	1	l-ERY	up
23176	2.92969e-13	-7.79844	209	1	l-ERY	up
1457	3.35483e-13	-7.77635	209	1	l-ERY	up
30968	3.43359e-13	-7.77256	209	1	l-ERY	up
7355	3.53303e-13	-7.7679	209	1	l-ERY	up
1727	3.7898e-13	-7.75643	209	1	l-ERY	up
10139	4.12675e-13	-7.74251	209	1	l-ERY	up
1164	4.20214e-13	-7.73955	209	1	l-ERY	up
6451	4.59234e-13	-7.72501	209	1	l-ERY	up
1861	4.71248e-13	-7.72078	209	1	l-ERY	up
54494	5.2355e-13	-7.70353	209	1	l-ERY	up
5763	5.28737e-13	-7.70191	209	1	l-ERY	up
79791	5.48948e-13	-7.69576	209	1	l-ERY	up
59269	6.30355e-13	-7.67305	209	1	l-ERY	up
9419	6.4351e-13	-7.66965	209	1	l-ERY	up
80306	6.94971e-13	-7.657	209	1	l-ERY	up
54529	7.17344e-13	-7.65178	209	1	l-ERY	up
7849	7.42762e-13	-7.64605	209	1	l-ERY	up
51006	7.85414e-13	-7.63685	209	1	l-ERY	up
27257	8.06817e-13	-7.63242	209	1	l-ERY	up
23390	8.08259e-13	-7.63213	209	1	l-ERY	up
1979	8.16609e-13	-7.63044	209	1	l-ERY	up
55327	8.33356e-13	-7.62709	209	1	l-ERY	up
10112	8.58767e-13	-7.62213	209	1	l-ERY	up
408050	8.66386e-13	-7.62068	209	1	l-ERY	up
9972	8.69725e-13	-7.62004	209	1	l-ERY	up
57088	9.14544e-13	-7.61175	209	1	l-ERY	up
80086	9.21288e-13	-7.61054	209	1	l-ERY	up
5870	9.25366e-13	-7.60981	209	1	l-ERY	up
1488	9.71649e-13	-7.60175	209	1	l-ERY	up
10983	1.00381e-12	-7.59637	209	1	l-ERY	up
56829	1.20754e-12	-7.5658	209	1	l-ERY	up
7263	1.22276e-12	-7.56373	209	1	l-ERY	up
6845	1.29936e-12	-7.55366	209	1	l-ERY	up
3216	1.32367e-12	-7.55059	209	1	l-ERY	up
673	1.36675e-12	-7.54528	209	1	l-ERY	up
23118	1.42592e-12	-7.53825	209	1	l-ERY	up
27429	1.45245e-12	-7.53519	209	1	l-ERY	up
8894	1.60937e-12	-7.51815	209	1	l-ERY	up
79767	1.90244e-12	-7.49033	209	1	l-ERY	up
272	1.94304e-12	-7.48681	209	1	l-ERY	up
9352	1.99018e-12	-7.48282	209	1	l-ERY	up
2033	2.0414e-12	-7.47858	209	1	l-ERY	up
55388	2.12768e-12	-7.47168	209	1	l-ERY	up
1965	2.14028e-12	-7.4707	209	1	l-ERY	up
8438	2.33953e-12	-7.45585	209	1	l-ERY	up
6241	2.44017e-12	-7.44882	209	1	l-ERY	up
5042	2.49437e-12	-7.44515	209	1	l-ERY	up
64089	2.57408e-12	-7.43989	209	1	l-ERY	up
55898	2.58638e-12	-7.4391	209	1	l-ERY	up
9757	2.77638e-12	-7.42724	209	1	l-ERY	up
55670	3.06091e-12	-7.41091	209	1	l-ERY	up
10644	3.31287e-12	-7.39766	209	1	l-ERY	up
7026	3.3609e-12	-7.39525	209	1	l-ERY	up
10077	3.36337e-12	-7.39512	209	1	l-ERY	up
8774	3.64354e-12	-7.3817	209	1	l-ERY	up
51160	3.69887e-12	-7.37917	209	1	l-ERY	up
2319	3.76341e-12	-7.37627	209	1	l-ERY	up
4521	3.7752e-12	-7.37574	209	1	l-ERY	up
80308	3.89009e-12	-7.37071	209	1	l-ERY	up
51652	3.92637e-12	-7.36915	209	1	l-ERY	up
56674	4.04958e-12	-7.36396	209	1	l-ERY	up
8314	4.22943e-12	-7.35665	209	1	l-ERY	up
51507	4.3829e-12	-7.35066	209	1	l-ERY	up
23170	4.67641e-12	-7.33975	209	1	l-ERY	up
55251	5.57202e-12	-7.31021	209	1	l-ERY	up
11056	5.57641e-12	-7.31008	209	1	l-ERY	up
53407	6.10619e-12	-7.29475	209	1	l-ERY	up
23479	6.41917e-12	-7.28631	209	1	l-ERY	up
4709	6.64051e-12	-7.28057	209	1	l-ERY	up
6929	7.01689e-12	-7.27124	209	1	l-ERY	up
5715	7.2169e-12	-7.26649	209	1	l-ERY	up
6386	8.6474e-12	-7.23583	209	1	l-ERY	up
808	9.20531e-12	-7.22522	209	1	l-ERY	up
81027	9.34841e-12	-7.2226	209	1	l-ERY	up
56992	9.46328e-12	-7.22052	209	1	l-ERY	up
7528	9.66991e-12	-7.21685	209	1	l-ERY	up
55702	9.74618e-12	-7.21551	209	1	l-ERY	up
10239	9.77884e-12	-7.21495	209	1	l-ERY	up
549	9.88327e-12	-7.21314	209	1	l-ERY	up
2006	1.04216e-11	-7.20412	209	1	l-ERY	up
55204	1.13392e-11	-7.18975	209	1	l-ERY	up
6524	1.13506e-11	-7.18958	209	1	l-ERY	up
1294	1.23967e-11	-7.17456	209	1	l-ERY	up
991	1.33767e-11	-7.16157	209	1	l-ERY	up
23008	1.3637e-11	-7.15828	209	1	l-ERY	up
25897	1.44294e-11	-7.14863	209	1	l-ERY	up
63933	1.49428e-11	-7.14266	209	1	l-ERY	up
6001	1.51082e-11	-7.14078	209	1	l-ERY	up
140461	1.63016e-11	-7.12777	209	1	l-ERY	up
22933	1.67637e-11	-7.12298	209	1	l-ERY	up
8896	1.74886e-11	-7.11573	209	1	l-ERY	up
80853	1.78483e-11	-7.11224	209	1	l-ERY	up
51728	1.8236e-11	-7.10856	209	1	l-ERY	up
1654	1.86628e-11	-7.10459	209	1	l-ERY	up
10735	1.96073e-11	-7.09612	209	1	l-ERY	up
3301	2.05158e-11	-7.08835	209	1	l-ERY	up
23495	2.24035e-11	-7.07322	209	1	l-ERY	up
1347	2.35138e-11	-7.0649	209	1	l-ERY	up
689	2.41221e-11	-7.06051	209	1	l-ERY	up
6917	2.42512e-11	-7.05959	209	1	l-ERY	up
8352	2.47211e-11	-7.05628	209	1	l-ERY	up
990	2.51165e-11	-7.05355	209	1	l-ERY	up
23603	2.67413e-11	-7.04275	209	1	l-ERY	up
5906	2.80342e-11	-7.03461	209	1	l-ERY	up
10897	2.84636e-11	-7.03199	209	1	l-ERY	up
4694	2.96592e-11	-7.02489	209	1	l-ERY	up
64151	3.04067e-11	-7.02059	209	1	l-ERY	up
1832	3.04849e-11	-7.02015	209	1	l-ERY	up
7957	3.20311e-11	-7.0116	209	1	l-ERY	up
55723	3.31112e-11	-7.00587	209	1	l-ERY	up
2870	3.38028e-11	-7.00229	209	1	l-ERY	up
533	3.75021e-11	-6.98432	209	1	l-ERY	up
8335	3.77487e-11	-6.98318	209	1	l-ERY	up
29907	3.97672e-11	-6.97416	209	1	l-ERY	up
24144	4.297e-11	-6.96072	209	1	l-ERY	up
9824	4.92506e-11	-6.93702	209	1	l-ERY	up
9559	5.21545e-11	-6.92705	209	1	l-ERY	up
7290	5.42185e-11	-6.9203	209	1	l-ERY	up
51755	5.52112e-11	-6.91714	209	1	l-ERY	up
23234	6.45494e-11	-6.88988	209	1	l-ERY	up
375790	6.48224e-11	-6.88915	209	1	l-ERY	up
2030	6.49551e-11	-6.88879	209	1	l-ERY	up
10013	7.61554e-11	-6.86098	209	1	l-ERY	up
5887	7.97575e-11	-6.85289	209	1	l-ERY	up
8662	9.11799e-11	-6.82942	209	1	l-ERY	up
514	9.52905e-11	-6.82168	209	1	l-ERY	up
5306	9.53762e-11	-6.82152	209	1	l-ERY	up
2539	1.03876e-10	-6.80652	209	1	l-ERY	up
2647	1.1313e-10	-6.7915	209	1	l-ERY	up
53340	1.15675e-10	-6.78758	209	1	l-ERY	up
2241	1.2325e-10	-6.7764	209	1	l-ERY	up
91298	1.24543e-10	-6.77456	209	1	l-ERY	up
5577	1.24592e-10	-6.77449	209	1	l-ERY	up
5888	1.29323e-10	-6.76791	209	1	l-ERY	up
3043	1.31893e-10	-6.76444	209	1	l-ERY	up
11014	1.37545e-10	-6.75703	209	1	l-ERY	up
7153	1.41755e-10	-6.75171	209	1	l-ERY	up
60685	1.43345e-10	-6.74973	209	1	l-ERY	up
23070	1.4729e-10	-6.74493	209	1	l-ERY	up
58525	1.62441e-10	-6.72761	209	1	l-ERY	up
54976	1.74378e-10	-6.71504	209	1	l-ERY	up
10057	1.76027e-10	-6.71337	209	1	l-ERY	up
387680	1.7868e-10	-6.71072	209	1	l-ERY	up
26586	1.95818e-10	-6.69446	209	1	l-ERY	up
7296	1.96024e-10	-6.69428	209	1	l-ERY	up
7411	2.09932e-10	-6.68209	209	1	l-ERY	up
523	2.42106e-10	-6.6567	209	1	l-ERY	up
79366	2.47072e-10	-6.65308	209	1	l-ERY	up
4653	2.57064e-10	-6.64601	209	1	l-ERY	up
9230	2.5837e-10	-6.64511	209	1	l-ERY	up
6374	3.07246e-10	-6.61415	209	1	l-ERY	up
27243	3.10428e-10	-6.61231	209	1	l-ERY	up
4735	3.2971e-10	-6.60151	209	1	l-ERY	up
90355	3.48031e-10	-6.59182	209	1	l-ERY	up
54708	3.56616e-10	-6.58745	209	1	l-ERY	up
124801	3.58771e-10	-6.58637	209	1	l-ERY	up
723790	3.62186e-10	-6.58467	209	1	l-ERY	up
3039	3.63126e-10	-6.5842	209	1	l-ERY	up
7278	3.86013e-10	-6.57323	209	1	l-ERY	up
2548	3.86558e-10	-6.57298	209	1	l-ERY	up
23332	4.07064e-10	-6.56369	209	1	l-ERY	up
5986	4.4033e-10	-6.54956	209	1	l-ERY	up
3004	4.67148e-10	-6.53891	209	1	l-ERY	up
28977	4.7776e-10	-6.53486	209	1	l-ERY	up
1656	5.18247e-10	-6.52018	209	1	l-ERY	up
9903	5.2115e-10	-6.51917	209	1	l-ERY	up
50	5.48135e-10	-6.51005	209	1	l-ERY	up
54874	5.50566e-10	-6.50925	209	1	l-ERY	up
440248	5.58447e-10	-6.50669	209	1	l-ERY	up
26073	5.67261e-10	-6.50386	209	1	l-ERY	up
4677	5.73323e-10	-6.50193	209	1	l-ERY	up
22870	6.38229e-10	-6.48252	209	1	l-ERY	up
6645	6.79299e-10	-6.47121	209	1	l-ERY	up
10048	7.21946e-10	-6.46016	209	1	l-ERY	up
8636	7.25199e-10	-6.45935	209	1	l-ERY	up
58495	7.36827e-10	-6.45646	209	1	l-ERY	up
6382	7.60359e-10	-6.45075	209	1	l-ERY	up
9892	7.64126e-10	-6.44985	209	1	l-ERY	up
8337	8.1718e-10	-6.43764	209	1	l-ERY	up
51181	8.24985e-10	-6.43591	209	1	l-ERY	up
5441	8.42368e-10	-6.43211	209	1	l-ERY	up
6376	8.53745e-10	-6.42967	209	1	l-ERY	up
9086	8.75686e-10	-6.42505	209	1	l-ERY	up
54904	8.76453e-10	-6.42489	209	1	l-ERY	up
27350	8.87839e-10	-6.42254	209	1	l-ERY	up
2958	8.90942e-10	-6.4219	209	1	l-ERY	up
8576	8.9855e-10	-6.42035	209	1	l-ERY	up
51776	9.63815e-10	-6.40756	209	1	l-ERY	up
10868	9.80896e-10	-6.40436	209	1	l-ERY	up
5605	9.93468e-10	-6.40203	209	1	l-ERY	up
1870	1.01831e-09	-6.39752	209	1	l-ERY	up
7975	1.04828e-09	-6.39222	209	1	l-ERY	up
10291	1.11646e-09	-6.38069	209	1	l-ERY	up
8345	1.22281e-09	-6.36403	209	1	l-ERY	up
8344	1.28486e-09	-6.35495	209	1	l-ERY	up
9130	1.41672e-09	-6.33701	209	1	l-ERY	up
4998	1.41753e-09	-6.33691	209	1	l-ERY	up
3832	1.41971e-09	-6.33663	209	1	l-ERY	up
51142	1.54964e-09	-6.32052	209	1	l-ERY	up
11060	1.56737e-09	-6.31843	209	1	l-ERY	up
56886	1.56985e-09	-6.31813	209	1	l-ERY	up
10542	1.61342e-09	-6.31309	209	1	l-ERY	up
27246	1.65151e-09	-6.30879	209	1	l-ERY	up
9640	1.68939e-09	-6.30461	209	1	l-ERY	up
1277	1.71585e-09	-6.30175	209	1	l-ERY	up
140609	1.72841e-09	-6.3004	209	1	l-ERY	up
9374	1.75157e-09	-6.29794	209	1	l-ERY	up
53615	1.75849e-09	-6.29722	209	1	l-ERY	up
9772	1.93719e-09	-6.27934	209	1	l-ERY	up
699	2.15573e-09	-6.25956	209	1	l-ERY	up
64097	2.4102e-09	-6.23887	209	1	l-ERY	up
2262	2.56418e-09	-6.22737	209	1	l-ERY	up
6520	2.63053e-09	-6.22262	209	1	l-ERY	up
9532	2.66579e-09	-6.22014	209	1	l-ERY	up
5529	2.69211e-09	-6.21832	209	1	l-ERY	up
60676	2.87794e-09	-6.20589	209	1	l-ERY	up
79719	2.89563e-09	-6.20475	209	1	l-ERY	up
162427	3.04495e-09	-6.19538	209	1	l-ERY	up
5213	3.13462e-09	-6.18997	209	1	l-ERY	up
3190	3.22024e-09	-6.18494	209	1	l-ERY	up
9519	3.25977e-09	-6.18266	209	1	l-ERY	up
3017	3.2631e-09	-6.18247	209	1	l-ERY	up
64755	3.33011e-09	-6.17867	209	1	l-ERY	up
5052	3.42552e-09	-6.1734	209	1	l-ERY	up
80142	3.73643e-09	-6.15715	209	1	l-ERY	up
23645	3.77966e-09	-6.15499	209	1	l-ERY	up
55041	3.90697e-09	-6.14879	209	1	l-ERY	up
3696	4.04482e-09	-6.14229	209	1	l-ERY	up
1588	4.31871e-09	-6.13	209	1	l-ERY	up
4697	4.3321e-09	-6.12941	209	1	l-ERY	up
727	4.40954e-09	-6.12609	209	1	l-ERY	up
3040	4.85554e-09	-6.10797	209	1	l-ERY	up
10728	4.90858e-09	-6.10593	209	1	l-ERY	up
5361	4.98002e-09	-6.10321	209	1	l-ERY	up
427	5.17856e-09	-6.09584	209	1	l-ERY	up
185	5.25397e-09	-6.09312	209	1	l-ERY	up
5868	5.34886e-09	-6.08975	209	1	l-ERY	up
400322	5.62885e-09	-6.08012	209	1	l-ERY	up
6516	5.72022e-09	-6.07708	209	1	l-ERY	up
23130	5.74793e-09	-6.07617	209	1	l-ERY	up
