Gene.ID	p.value	ttest.z.score	Degrees.of.freedom	Direction	cell.type	updown	hgnc.symbol
2033	2.0414e-12	-7.47858	209	1	l-ERY	up	EP300
55388	2.12768e-12	-7.47168	209	1	l-ERY	up	MCM10
1965	2.14028e-12	-7.4707	209	1	l-ERY	up	EIF2S1
8438	2.33953e-12	-7.45585	209	1	l-ERY	up	RAD54L
6241	2.44017e-12	-7.44882	209	1	l-ERY	up	RRM2
5042	2.49437e-12	-7.44515	209	1	l-ERY	up	PABPC3
64089	2.57408e-12	-7.43989	209	1	l-ERY	up	SNX16
55898	2.58638e-12	-7.4391	209	1	l-ERY	up	UNC45A
9757	2.77638e-12	-7.42724	209	1	l-ERY	up	KMT2B
55670	3.06091e-12	-7.41091	209	1	l-ERY	up	PEX26
10644	3.31287e-12	-7.39766	209	1	l-ERY	up	IGF2BP2
7026	3.3609e-12	-7.39525	209	1	l-ERY	up	NR2F2
10077	3.36337e-12	-7.39512	209	1	l-ERY	up	TSPAN32
8774	3.64354e-12	-7.3817	209	1	l-ERY	up	NAPG
51160	3.69887e-12	-7.37917	209	1	l-ERY	up	VPS28
2319	3.76341e-12	-7.37627	209	1	l-ERY	up	FLOT2
4521	3.7752e-12	-7.37574	209	1	l-ERY	up	NUDT1
80308	3.89009e-12	-7.37071	209	1	l-ERY	up	FLAD1
51652	3.92637e-12	-7.36915	209	1	l-ERY	up	CHMP3
56674	4.04958e-12	-7.36396	209	1	l-ERY	up	TMEM9B
8314	4.22943e-12	-7.35665	209	1	l-ERY	up	BAP1
51507	4.3829e-12	-7.35066	209	1	l-ERY	up	RTF2
23170	4.67641e-12	-7.33975	209	1	l-ERY	up	TTLL12
55251	5.57202e-12	-7.31021	209	1	l-ERY	up	PCMTD2
11056	5.57641e-12	-7.31008	209	1	l-ERY	up	DDX52
53407	6.10619e-12	-7.29475	209	1	l-ERY	up	STX18
23479	6.41917e-12	-7.28631	209	1	l-ERY	up	ISCU
4709	6.64051e-12	-7.28057	209	1	l-ERY	up	NDUFB3
6929	7.01689e-12	-7.27124	209	1	l-ERY	up	TCF3
5715	7.2169e-12	-7.26649	209	1	l-ERY	up	PSMD9
6386	8.6474e-12	-7.23583	209	1	l-ERY	up	SDCBP
808	9.20531e-12	-7.22522	209	1	l-ERY	up	CALM3
81027	9.34841e-12	-7.2226	209	1	l-ERY	up	TUBB1
56992	9.46328e-12	-7.22052	209	1	l-ERY	up	KIF15
7528	9.66991e-12	-7.21685	209	1	l-ERY	up	YY1
55702	9.74618e-12	-7.21551	209	1	l-ERY	up	YJU2
10239	9.77884e-12	-7.21495	209	1	l-ERY	up	AP3S2
549	9.88327e-12	-7.21314	209	1	l-ERY	up	AUH
2006	1.04216e-11	-7.20412	209	1	l-ERY	up	ELN
55204	1.13392e-11	-7.18975	209	1	l-ERY	up	GOLPH3L
6524	1.13506e-11	-7.18958	209	1	l-ERY	up	SLC5A2
1294	1.23967e-11	-7.17456	209	1	l-ERY	up	COL7A1
991	1.33767e-11	-7.16157	209	1	l-ERY	up	CDC20
23008	1.3637e-11	-7.15828	209	1	l-ERY	up	KLHDC10
25897	1.44294e-11	-7.14863	209	1	l-ERY	up	RNF19A
63933	1.49428e-11	-7.14266	209	1	l-ERY	up	MCUR1
6001	1.51082e-11	-7.14078	209	1	l-ERY	up	RGS10
140461	1.63016e-11	-7.12777	209	1	l-ERY	up	ASB8
22933	1.67637e-11	-7.12298	209	1	l-ERY	up	SIRT2
8896	1.74886e-11	-7.11573	209	1	l-ERY	up	BUD31
80853	1.78483e-11	-7.11224	209	1	l-ERY	up	KDM7A
51728	1.8236e-11	-7.10856	209	1	l-ERY	up	POLR3K
1654	1.86628e-11	-7.10459	209	1	l-ERY	up	DDX3X
10735	1.96073e-11	-7.09612	209	1	l-ERY	up	STAG2
3301	2.05158e-11	-7.08835	209	1	l-ERY	up	DNAJA1
23495	2.24035e-11	-7.07322	209	1	l-ERY	up	TNFRSF13B
1347	2.35138e-11	-7.0649	209	1	l-ERY	up	COX7A2
689	2.41221e-11	-7.06051	209	1	l-ERY	up	BTF3
6917	2.42512e-11	-7.05959	209	1	l-ERY	up	TCEA1
8352	2.47211e-11	-7.05628	209	1	l-ERY	up	HIST1H3C
990	2.51165e-11	-7.05355	209	1	l-ERY	up	CDC6
23603	2.67413e-11	-7.04275	209	1	l-ERY	up	CORO1C
5906	2.80342e-11	-7.03461	209	1	l-ERY	up	RAP1A
10897	2.84636e-11	-7.03199	209	1	l-ERY	up	YIF1A
4694	2.96592e-11	-7.02489	209	1	l-ERY	up	NDUFA1
64151	3.04067e-11	-7.02059	209	1	l-ERY	up	NCAPG
1832	3.04849e-11	-7.02015	209	1	l-ERY	up	DSP
7957	3.20311e-11	-7.0116	209	1	l-ERY	up	EPM2A
55723	3.31112e-11	-7.00587	209	1	l-ERY	up	ASF1B
2870	3.38028e-11	-7.00229	209	1	l-ERY	up	GRK6
533	3.75021e-11	-6.98432	209	1	l-ERY	up	ATP6V0B
8335	3.77487e-11	-6.98318	209	1	l-ERY	up	HIST1H2AB
29907	3.97672e-11	-6.97416	209	1	l-ERY	up	SNX15
24144	4.297e-11	-6.96072	209	1	l-ERY	up	TFIP11
9824	4.92506e-11	-6.93702	209	1	l-ERY	up	ARHGAP11A
9559	5.21545e-11	-6.92705	209	1	l-ERY	up	VPS26A
7290	5.42185e-11	-6.9203	209	1	l-ERY	up	HIRA
51755	5.52112e-11	-6.91714	209	1	l-ERY	up	CDK12
23234	6.45494e-11	-6.88988	209	1	l-ERY	up	DNAJC9
375790	6.48224e-11	-6.88915	209	1	l-ERY	up	AGRN
2030	6.49551e-11	-6.88879	209	1	l-ERY	up	SLC29A1
10013	7.61554e-11	-6.86098	209	1	l-ERY	up	HDAC6
5887	7.97575e-11	-6.85289	209	1	l-ERY	up	RAD23B
8662	9.11799e-11	-6.82942	209	1	l-ERY	up	EIF3B
514	9.52905e-11	-6.82168	209	1	l-ERY	up	ATP5F1E
5306	9.53762e-11	-6.82152	209	1	l-ERY	up	PITPNA
2539	1.03876e-10	-6.80652	209	1	l-ERY	up	G6PD
2647	1.1313e-10	-6.7915	209	1	l-ERY	up	BLOC1S1
53340	1.15675e-10	-6.78758	209	1	l-ERY	up	SPA17
2241	1.2325e-10	-6.7764	209	1	l-ERY	up	FER
91298	1.24543e-10	-6.77456	209	1	l-ERY	up	C12orf29
5577	1.24592e-10	-6.77449	209	1	l-ERY	up	PRKAR2B
5888	1.29323e-10	-6.76791	209	1	l-ERY	up	RAD51
3043	1.31893e-10	-6.76444	209	1	l-ERY	up	HBB
11014	1.37545e-10	-6.75703	209	1	l-ERY	up	KDELR2
7153	1.41755e-10	-6.75171	209	1	l-ERY	up	TOP2A
60685	1.43345e-10	-6.74973	209	1	l-ERY	up	ZFAND3
23070	1.4729e-10	-6.74493	209	1	l-ERY	up	CMTR1
58525	1.62441e-10	-6.72761	209	1	l-ERY	up	WIZ
54976	1.74378e-10	-6.71504	209	1	l-ERY	up	C20orf27
10057	1.76027e-10	-6.71337	209	1	l-ERY	up	ABCC5
387680	1.7868e-10	-6.71072	209	1	l-ERY	up	WASHC2A
26586	1.95818e-10	-6.69446	209	1	l-ERY	up	CKAP2
7296	1.96024e-10	-6.69428	209	1	l-ERY	up	TXNRD1
7411	2.09932e-10	-6.68209	209	1	l-ERY	up	VBP1
523	2.42106e-10	-6.6567	209	1	l-ERY	up	ATP6V1A
79366	2.47072e-10	-6.65308	209	1	l-ERY	up	HMGN5
4653	2.57064e-10	-6.64601	209	1	l-ERY	up	MYOC
9230	2.5837e-10	-6.64511	209	1	l-ERY	up	RAB11B
6374	3.07246e-10	-6.61415	209	1	l-ERY	up	CXCL5
27243	3.10428e-10	-6.61231	209	1	l-ERY	up	CHMP2A
4735	3.2971e-10	-6.60151	209	1	l-ERY	up	SEPTIN2
90355	3.48031e-10	-6.59182	209	1	l-ERY	up	C5orf30
54708	3.56616e-10	-6.58745	209	1	l-ERY	up	MARCH5
124801	3.58771e-10	-6.58637	209	1	l-ERY	up	LSM12
723790	3.62186e-10	-6.58467	209	1	l-ERY	up	HIST2H2AA4
3039	3.63126e-10	-6.5842	209	1	l-ERY	up	HBA1
7278	3.86013e-10	-6.57323	209	1	l-ERY	up	TUBA3C
2548	3.86558e-10	-6.57298	209	1	l-ERY	up	GAA
23332	4.07064e-10	-6.56369	209	1	l-ERY	up	CLASP1
5986	4.4033e-10	-6.54956	209	1	l-ERY	up	RFNG
3004	4.67148e-10	-6.53891	209	1	l-ERY	up	GZMM
28977	4.7776e-10	-6.53486	209	1	l-ERY	up	MRPL42
1656	5.18247e-10	-6.52018	209	1	l-ERY	up	DDX6
9903	5.2115e-10	-6.51917	209	1	l-ERY	up	KLHL21
50	5.48135e-10	-6.51005	209	1	l-ERY	up	ACO2
54874	5.50566e-10	-6.50925	209	1	l-ERY	up	FNBP1L
440248	5.58447e-10	-6.50669	209	1	l-ERY	up	HERC2P9
26073	5.67261e-10	-6.50386	209	1	l-ERY	up	POLDIP2
4677	5.73323e-10	-6.50193	209	1	l-ERY	up	NARS
22870	6.38229e-10	-6.48252	209	1	l-ERY	up	PPP6R1
6645	6.79299e-10	-6.47121	209	1	l-ERY	up	SNTB2
10048	7.21946e-10	-6.46016	209	1	l-ERY	up	RANBP9
8636	7.25199e-10	-6.45935	209	1	l-ERY	up	SSNA1
58495	7.36827e-10	-6.45646	209	1	l-ERY	up	OVOL2
6382	7.60359e-10	-6.45075	209	1	l-ERY	up	SDC1
9892	7.64126e-10	-6.44985	209	1	l-ERY	up	SNAP91
8337	8.1718e-10	-6.43764	209	1	l-ERY	up	HIST2H2AA3
51181	8.24985e-10	-6.43591	209	1	l-ERY	up	DCXR
5441	8.42368e-10	-6.43211	209	1	l-ERY	up	POLR2L
6376	8.53745e-10	-6.42967	209	1	l-ERY	up	CX3CL1
9086	8.75686e-10	-6.42505	209	1	l-ERY	up	EIF1AY
54904	8.76453e-10	-6.42489	209	1	l-ERY	up	NSD3
27350	8.87839e-10	-6.42254	209	1	l-ERY	up	APOBEC3C
2958	8.90942e-10	-6.4219	209	1	l-ERY	up	GTF2A2
8576	8.9855e-10	-6.42035	209	1	l-ERY	up	STK16
51776	9.63815e-10	-6.40756	209	1	l-ERY	up	MAP3K20
10868	9.80896e-10	-6.40436	209	1	l-ERY	up	USP20
5605	9.93468e-10	-6.40203	209	1	l-ERY	up	MAP2K2
1870	1.01831e-09	-6.39752	209	1	l-ERY	up	E2F2
7975	1.04828e-09	-6.39222	209	1	l-ERY	up	MAFK
10291	1.11646e-09	-6.38069	209	1	l-ERY	up	SF3A1
8345	1.22281e-09	-6.36403	209	1	l-ERY	up	HIST1H2BH
8344	1.28486e-09	-6.35495	209	1	l-ERY	up	HIST1H2BE
9130	1.41672e-09	-6.33701	209	1	l-ERY	up	FAM50A
4998	1.41753e-09	-6.33691	209	1	l-ERY	up	ORC1
3832	1.41971e-09	-6.33663	209	1	l-ERY	up	KIF11
51142	1.54964e-09	-6.32052	209	1	l-ERY	up	CHCHD2
11060	1.56737e-09	-6.31843	209	1	l-ERY	up	WWP2
56886	1.56985e-09	-6.31813	209	1	l-ERY	up	UGGT1
10542	1.61342e-09	-6.31309	209	1	l-ERY	up	LAMTOR5
27246	1.65151e-09	-6.30879	209	1	l-ERY	up	RNF115
9640	1.68939e-09	-6.30461	209	1	l-ERY	up	ZNF592
1277	1.71585e-09	-6.30175	209	1	l-ERY	up	COL1A1
140609	1.72841e-09	-6.3004	209	1	l-ERY	up	NEK7
9374	1.75157e-09	-6.29794	209	1	l-ERY	up	PPT2
53615	1.75849e-09	-6.29722	209	1	l-ERY	up	MBD3
9772	1.93719e-09	-6.27934	209	1	l-ERY	up	TMEM94
699	2.15573e-09	-6.25956	209	1	l-ERY	up	BUB1
64097	2.4102e-09	-6.23887	209	1	l-ERY	up	EPB41L4A
2262	2.56418e-09	-6.22737	209	1	l-ERY	up	GPC5
6520	2.63053e-09	-6.22262	209	1	l-ERY	up	SLC3A2
9532	2.66579e-09	-6.22014	209	1	l-ERY	up	BAG2
5529	2.69211e-09	-6.21832	209	1	l-ERY	up	PPP2R5E
60676	2.87794e-09	-6.20589	209	1	l-ERY	up	PAPPA2
79719	2.89563e-09	-6.20475	209	1	l-ERY	up	AAGAB
162427	3.04495e-09	-6.19538	209	1	l-ERY	up	RETREG3
5213	3.13462e-09	-6.18997	209	1	l-ERY	up	PFKM
3190	3.22024e-09	-6.18494	209	1	l-ERY	up	HNRNPK
9519	3.25977e-09	-6.18266	209	1	l-ERY	up	TBPL1
3017	3.2631e-09	-6.18247	209	1	l-ERY	up	HIST1H2BD
64755	3.33011e-09	-6.17867	209	1	l-ERY	up	C16orf58
5052	3.42552e-09	-6.1734	209	1	l-ERY	up	PRDX1
80142	3.73643e-09	-6.15715	209	1	l-ERY	up	PTGES2
23645	3.77966e-09	-6.15499	209	1	l-ERY	up	PPP1R15A
55041	3.90697e-09	-6.14879	209	1	l-ERY	up	PLEKHB2
3696	4.04482e-09	-6.14229	209	1	l-ERY	up	ITGB8
1588	4.31871e-09	-6.13	209	1	l-ERY	up	CYP19A1
4697	4.3321e-09	-6.12941	209	1	l-ERY	up	NDUFA4
727	4.40954e-09	-6.12609	209	1	l-ERY	up	C5
3040	4.85554e-09	-6.10797	209	1	l-ERY	up	HBA2
10728	4.90858e-09	-6.10593	209	1	l-ERY	up	PTGES3
5361	4.98002e-09	-6.10321	209	1	l-ERY	up	PLXNA1
427	5.17856e-09	-6.09584	209	1	l-ERY	up	ASAH1
185	5.25397e-09	-6.09312	209	1	l-ERY	up	AGTR1
5868	5.34886e-09	-6.08975	209	1	l-ERY	up	RAB5A
400322	5.62885e-09	-6.08012	209	1	l-ERY	up	HERC2P2
6516	5.72022e-09	-6.07708	209	1	l-ERY	up	NA
23130	5.74793e-09	-6.07617	209	1	l-ERY	up	ATG2A
11040	5.75578e-09	-6.07591	209	1	l-ERY	up	PIM2
10598	5.82682e-09	-6.07359	209	1	l-ERY	up	AHSA1
3054	6.26496e-09	-6.05989	209	1	l-ERY	up	HCFC1
10499	6.32203e-09	-6.05818	209	1	l-ERY	up	NCOA2
57862	6.47349e-09	-6.0537	209	1	l-ERY	up	ZNF410
4713	6.55053e-09	-6.05146	209	1	l-ERY	up	NDUFB7
9786	6.62236e-09	-6.04939	209	1	l-ERY	up	KIAA0586
1378	7.20409e-09	-6.03343	209	1	l-ERY	up	CR1
701	7.97079e-09	-6.01423	209	1	l-ERY	up	BUB1B
27130	8.09633e-09	-6.01126	209	1	l-ERY	up	INVS
8723	8.3033e-09	-6.00646	209	1	l-ERY	up	SNX4
51083	8.53129e-09	-6.0013	209	1	l-ERY	up	GAL
2509	9.09026e-09	-5.98921	209	1	l-ERY	up	FTH1P5
80218	9.26945e-09	-5.98549	209	1	l-ERY	up	NAA50
58157	9.59972e-09	-5.97881	209	1	l-ERY	up	NGB
55841	9.67455e-09	-5.97733	209	1	l-ERY	up	WWC3
8036	1.10957e-08	-5.95113	209	1	l-ERY	up	SHOC2
2872	1.13565e-08	-5.94668	209	1	l-ERY	up	MKNK2
81688	1.16515e-08	-5.94177	209	1	l-ERY	up	C6orf62
51606	1.20723e-08	-5.93497	209	1	l-ERY	up	ATP6V1H
1392	1.30118e-08	-5.92059	209	1	l-ERY	up	CRH
11261	1.33131e-08	-5.91619	209	1	l-ERY	up	CHP1
26284	1.34709e-08	-5.91393	209	1	l-ERY	up	ERAL1
3020	1.48063e-08	-5.89574	209	1	l-ERY	up	H3F3A
55014	1.50652e-08	-5.8924	209	1	l-ERY	up	STX17
9536	1.52122e-08	-5.89053	209	1	l-ERY	up	PTGES
11247	1.55083e-08	-5.88681	209	1	l-ERY	up	NXPH4
10284	1.56938e-08	-5.88452	209	1	l-ERY	up	SAP18
10171	1.62836e-08	-5.8774	209	1	l-ERY	up	RCL1
7763	1.67113e-08	-5.8724	209	1	l-ERY	up	ZFAND5
6491	1.6744e-08	-5.87202	209	1	l-ERY	up	STIL
11258	1.67779e-08	-5.87163	209	1	l-ERY	up	DCTN3
4088	1.69599e-08	-5.86954	209	1	l-ERY	up	SMAD3
5119	1.89287e-08	-5.8483	209	1	l-ERY	up	CHMP1A
2261	1.89898e-08	-5.84768	209	1	l-ERY	up	FGFR3
5707	1.95928e-08	-5.84162	209	1	l-ERY	up	PSMD1
1603	1.96042e-08	-5.84151	209	1	l-ERY	up	DAD1
22880	1.98305e-08	-5.83928	209	1	l-ERY	up	MORC2
7443	2.02036e-08	-5.83567	209	1	l-ERY	up	VRK1
3196	2.1111e-08	-5.82715	209	1	l-ERY	up	TLX2
4696	2.13223e-08	-5.82521	209	1	l-ERY	up	NDUFA3
53905	2.21225e-08	-5.81806	209	1	l-ERY	up	DUOX1
9833	2.33109e-08	-5.80788	209	1	l-ERY	up	MELK
856	2.34313e-08	-5.80688	209	1	l-ERY	up	CATR1
8634	2.34444e-08	-5.80677	209	1	l-ERY	up	RTCA
9098	2.45405e-08	-5.79788	209	1	l-ERY	up	USP6
9097	2.5572e-08	-5.78985	209	1	l-ERY	up	USP14
3077	2.61165e-08	-5.78575	209	1	l-ERY	up	HFE
1977	2.61551e-08	-5.78546	209	1	l-ERY	up	EIF4E
55758	2.65501e-08	-5.78253	209	1	l-ERY	up	RCOR3
1314	2.69629e-08	-5.77952	209	1	l-ERY	up	COPA
6301	2.82592e-08	-5.77035	209	1	l-ERY	up	SARS
1389	2.9003e-08	-5.76527	209	1	l-ERY	up	CREBL2
51079	2.91657e-08	-5.76418	209	1	l-ERY	up	NDUFA13
81611	2.92441e-08	-5.76366	209	1	l-ERY	up	ANP32E
4171	2.98522e-08	-5.75963	209	1	l-ERY	up	MCM2
83444	3.0044e-08	-5.75838	209	1	l-ERY	up	INO80B
1015	3.01665e-08	-5.75758	209	1	l-ERY	up	CDH17
55916	3.06834e-08	-5.75426	209	1	l-ERY	up	NXT2
862	3.11148e-08	-5.75152	209	1	l-ERY	up	RUNX1T1
128872	3.28917e-08	-5.74064	209	1	l-ERY	up	HMGB3P1
1810	3.28921e-08	-5.74064	209	1	l-ERY	up	DR1
4000	3.36397e-08	-5.73623	209	1	l-ERY	up	LMNA
1645	3.43889e-08	-5.73191	209	1	l-ERY	up	AKR1C1
11067	3.89921e-08	-5.70721	209	1	l-ERY	up	DEPP1
10228	3.97378e-08	-5.70348	209	1	l-ERY	up	STX6
10051	4.09038e-08	-5.69779	209	1	l-ERY	up	SMC4
81544	4.52631e-08	-5.6778	209	1	l-ERY	up	GDPD5
6117	4.59937e-08	-5.67464	209	1	l-ERY	up	RPA1
1565	4.72659e-08	-5.66925	209	1	l-ERY	up	CYP2D6
196743	4.93986e-08	-5.66052	209	1	l-ERY	up	PAOX
9778	4.95809e-08	-5.65979	209	1	l-ERY	up	KIAA0232
54741	5.01399e-08	-5.65757	209	1	l-ERY	up	LEPROT
9446	5.08844e-08	-5.65465	209	1	l-ERY	up	GSTO1
14	5.15282e-08	-5.65216	209	1	l-ERY	up	AAMP
8405	5.59408e-08	-5.63586	209	1	l-ERY	up	SPOP
8417	5.67046e-08	-5.63317	209	1	l-ERY	up	STX7
3508	5.82882e-08	-5.62769	209	1	l-ERY	up	IGHMBP2
6499	5.90249e-08	-5.6252	209	1	l-ERY	up	SKIV2L
55662	6.10484e-08	-5.61849	209	1	l-ERY	up	HIF1AN
51108	6.35424e-08	-5.61052	209	1	l-ERY	up	METTL9
64067	6.35505e-08	-5.6105	209	1	l-ERY	up	NPAS3
81606	6.35746e-08	-5.61042	209	1	l-ERY	up	LBH
8348	6.40554e-08	-5.60892	209	1	l-ERY	up	HIST1H2BO
283131	6.57456e-08	-5.60373	209	1	l-ERY	up	NEAT1
1287	6.74382e-08	-5.59866	209	1	l-ERY	up	COL4A5
79733	6.7975e-08	-5.59708	209	1	l-ERY	up	E2F8
92689	7.24283e-08	-5.58441	209	1	l-ERY	up	FAM114A1
1340	7.2734e-08	-5.58357	209	1	l-ERY	up	COX6B1
5830	7.43971e-08	-5.57905	209	1	l-ERY	up	PEX5
1385	7.44902e-08	-5.5788	209	1	l-ERY	up	CREB1
262	8.44405e-08	-5.5537	209	1	l-ERY	up	AMD1
51646	8.64287e-08	-5.54903	209	1	l-ERY	up	YPEL5
25924	9.00128e-08	-5.54087	209	1	l-ERY	up	MYRIP
1491	9.03787e-08	-5.54006	209	1	l-ERY	up	CTH
1636	9.12893e-08	-5.53804	209	1	l-ERY	up	ACE
23112	9.23334e-08	-5.53576	209	1	l-ERY	up	TNRC6B
25937	9.62216e-08	-5.52746	209	1	l-ERY	up	WWTR1
4858	1.0172e-07	-5.51627	209	1	l-ERY	up	NOVA2
23741	1.05055e-07	-5.50977	209	1	l-ERY	up	EID1
1762	1.05314e-07	-5.50928	209	1	l-ERY	up	DMWD
134	1.12442e-07	-5.49606	209	1	l-ERY	up	ADORA1
192683	1.19187e-07	-5.48428	209	1	l-ERY	up	SCAMP5
4051	1.2092e-07	-5.48136	209	1	l-ERY	up	CYP4F3
26036	1.23085e-07	-5.47777	209	1	l-ERY	up	ZNF451
118433	1.26675e-07	-5.47195	209	1	l-ERY	up	RPL23AP7
54866	1.28327e-07	-5.46932	209	1	l-ERY	up	PPP1R14D
4052	1.38217e-07	-5.45426	209	1	l-ERY	up	LTBP1
29028	1.41894e-07	-5.44893	209	1	l-ERY	up	ATAD2
3047	1.47488e-07	-5.44106	209	1	l-ERY	up	HBG1
6092	1.54242e-07	-5.43195	209	1	l-ERY	up	ROBO2
11017	1.62953e-07	-5.42076	209	1	l-ERY	up	SNRNP27
2305	1.67228e-07	-5.41547	209	1	l-ERY	up	FOXM1
79611	1.6906e-07	-5.41325	209	1	l-ERY	up	ACSS3
3698	1.70839e-07	-5.41111	209	1	l-ERY	up	ITIH2
9821	1.70914e-07	-5.41102	209	1	l-ERY	up	RB1CC1
729164	1.71458e-07	-5.41037	209	1	l-ERY	up	NA
11130	1.71743e-07	-5.41003	209	1	l-ERY	up	ZWINT
63941	1.76585e-07	-5.40435	209	1	l-ERY	up	NECAB3
28511	1.77119e-07	-5.40374	209	1	l-ERY	up	NKIRAS2
8476	1.77233e-07	-5.40361	209	1	l-ERY	up	CDC42BPA
25825	1.77372e-07	-5.40344	209	1	l-ERY	up	BACE2
64834	1.78813e-07	-5.40179	209	1	l-ERY	up	ELOVL1
115708	1.89992e-07	-5.38938	209	1	l-ERY	up	TRMT61A
79984	1.91843e-07	-5.3874	209	1	l-ERY	up	NA
8291	1.94907e-07	-5.38415	209	1	l-ERY	up	DYSF
3550	1.97509e-07	-5.38143	209	1	l-ERY	up	IK
9185	2.07257e-07	-5.37155	209	1	l-ERY	up	REPS2
79000	2.33634e-07	-5.34693	209	1	l-ERY	up	AUNIP
8878	2.3742e-07	-5.34362	209	1	l-ERY	up	SQSTM1
23594	2.39493e-07	-5.34183	209	1	l-ERY	up	ORC6
3661	2.47094e-07	-5.33539	209	1	l-ERY	up	IRF3
26235	2.52044e-07	-5.3313	209	1	l-ERY	up	FBXL4
83737	2.61317e-07	-5.32384	209	1	l-ERY	up	ITCH
10116	2.62676e-07	-5.32277	209	1	l-ERY	up	FEM1B
10587	2.67163e-07	-5.31927	209	1	l-ERY	up	TXNRD2
10957	2.76818e-07	-5.31193	209	1	l-ERY	up	PNRC1
9334	3.07373e-07	-5.29024	209	1	l-ERY	up	B4GALT5
5519	3.10284e-07	-5.28828	209	1	l-ERY	up	PPP2R1B
9724	3.12061e-07	-5.2871	209	1	l-ERY	up	UTP14C
11336	3.12176e-07	-5.28702	209	1	l-ERY	up	EXOC3
10215	3.28449e-07	-5.27647	209	1	l-ERY	up	OLIG2
4712	3.30614e-07	-5.2751	209	1	l-ERY	up	NDUFB6
1719	3.31825e-07	-5.27434	209	1	l-ERY	up	DHFR
6881	3.36191e-07	-5.27163	209	1	l-ERY	up	TAF10
5444	3.37993e-07	-5.27051	209	1	l-ERY	up	PON1
2959	3.51358e-07	-5.26244	209	1	l-ERY	up	GTF2B
9699	3.5962e-07	-5.2576	209	1	l-ERY	up	RIMS2
3670	3.71831e-07	-5.25064	209	1	l-ERY	up	ISL1
3201	3.7404e-07	-5.24941	209	1	l-ERY	up	HOXA4
23358	3.89009e-07	-5.24122	209	1	l-ERY	up	USP24
55970	3.94698e-07	-5.23819	209	1	l-ERY	up	GNG12
50859	4.12289e-07	-5.22907	209	1	l-ERY	up	SPOCK3
80219	4.36637e-07	-5.21706	209	1	l-ERY	up	COQ10B
64077	4.51404e-07	-5.21009	209	1	l-ERY	up	LHPP
7035	4.76568e-07	-5.19871	209	1	l-ERY	up	TFPI
8343	4.84312e-07	-5.19532	209	1	l-ERY	up	HIST1H2BF
2810	4.84751e-07	-5.19513	209	1	l-ERY	up	SFN
745	4.97886e-07	-5.18951	209	1	l-ERY	up	MYRF
10477	4.99851e-07	-5.18868	209	1	l-ERY	up	UBE2E3
1070	5.06694e-07	-5.18582	209	1	l-ERY	up	CETN3
367	5.12604e-07	-5.18338	209	1	l-ERY	up	AR
348094	5.58277e-07	-5.1654	209	1	l-ERY	up	ANKDD1A
5440	5.81815e-07	-5.15668	209	1	l-ERY	up	POLR2K
57171	5.85896e-07	-5.15521	209	1	l-ERY	up	DOLPP1
2274	5.86469e-07	-5.155	209	1	l-ERY	up	FHL2
9263	6.38198e-07	-5.13712	209	1	l-ERY	up	STK17A
26013	6.72748e-07	-5.12594	209	1	l-ERY	up	L3MBTL1
10930	6.84406e-07	-5.1223	209	1	l-ERY	up	APOBEC2
347733	7.01144e-07	-5.11717	209	1	l-ERY	up	TUBB2B
286343	7.18539e-07	-5.11196	209	1	l-ERY	up	LURAP1L
317662	7.28078e-07	-5.10916	209	1	l-ERY	up	FAM149B1
7159	7.39682e-07	-5.1058	209	1	l-ERY	up	TP53BP2
7468	7.74912e-07	-5.09589	209	1	l-ERY	up	NSD2
64793	7.84713e-07	-5.09321	209	1	l-ERY	up	CEP85
29966	7.87988e-07	-5.09233	209	1	l-ERY	up	STRN3
8493	8.36365e-07	-5.07962	209	1	l-ERY	up	PPM1D
5460	8.50272e-07	-5.07609	209	1	l-ERY	up	POU5F1
80263	8.54536e-07	-5.07503	209	1	l-ERY	up	TRIM45
5713	8.80571e-07	-5.06861	209	1	l-ERY	up	PSMD7
26986	8.90252e-07	-5.06627	209	1	l-ERY	up	PABPC1
10944	9.0339e-07	-5.06314	209	1	l-ERY	up	C11orf58
59340	9.30592e-07	-5.05679	209	1	l-ERY	up	HRH4
56929	9.48434e-07	-5.05272	209	1	l-ERY	up	FEM1C
29899	1.00287e-06	-5.04075	209	1	l-ERY	up	GPSM2
6390	1.09061e-06	-5.02272	209	1	l-ERY	up	SDHB
1296	1.09945e-06	-5.02098	209	1	l-ERY	up	COL8A2
10938	1.12779e-06	-5.0155	209	1	l-ERY	up	EHD1
51720	1.18349e-06	-5.0051	209	1	l-ERY	up	UIMC1
90864	1.3065e-06	-4.98374	209	1	l-ERY	up	SPSB3
8354	1.31876e-06	-4.98171	209	1	l-ERY	up	HIST1H3I
54868	1.33256e-06	-4.97946	209	1	l-ERY	up	TMEM104
66035	1.37725e-06	-4.97231	209	1	l-ERY	up	SLC2A11
2778	1.40103e-06	-4.9686	209	1	l-ERY	up	GNAS
5983	1.40495e-06	-4.96799	209	1	l-ERY	up	RFC3
957	1.45162e-06	-4.9609	209	1	l-ERY	up	ENTPD5
9625	1.47111e-06	-4.958	209	1	l-ERY	up	AATK
51322	1.49307e-06	-4.95478	209	1	l-ERY	up	WAC
9856	1.54195e-06	-4.94778	209	1	l-ERY	up	KIAA0319
4072	1.55087e-06	-4.94652	209	1	l-ERY	up	EPCAM
112479	1.61855e-06	-4.93722	209	1	l-ERY	up	ERI2
